,pid,condition,timing,view,hand,face,angle,response,RT
0,P01,continuous,pre,0,right,back,240,True,2.713440767751308
1,P01,continuous,pre,0,right,palm,0,True,2.438102125641308
2,P01,continuous,pre,0,right,palm,60,True,2.189928014013276
3,P01,continuous,pre,0,right,back,300,True,1.6561342839559074
4,P01,continuous,pre,0,right,back,180,True,3.31215212168172
5,P01,continuous,pre,0,right,palm,180,True,1.4844507894013077
6,P01,continuous,pre,0,right,palm,120,True,1.8987385119471583
7,P01,continuous,pre,0,left,palm,240,True,3.5452085249344236
8,P01,continuous,pre,0,left,back,240,True,3.0673082189969136
9,P01,continuous,pre,0,right,palm,240,True,1.8977257361839293
10,P01,continuous,pre,0,right,back,0,False,0.9361828696055454
11,P01,continuous,pre,0,left,back,120,True,2.1336205162951956
12,P01,continuous,pre,0,right,back,120,True,1.2985225501543027
13,P01,continuous,pre,0,left,palm,60,True,1.9299047324311687
14,P01,continuous,pre,0,left,back,60,False,4.1829741822584765
15,P01,continuous,pre,0,left,palm,0,True,1.9673655611040886
16,P01,continuous,pre,0,left,palm,180,True,7.962990400461422
17,P01,continuous,pre,0,left,back,300,True,1.647981898742728
18,P01,continuous,pre,0,left,palm,120,True,2.2486165306909243
19,P01,continuous,pre,0,left,back,0,True,5.872148551679857
20,P01,continuous,pre,0,right,back,60,True,1.1384200927932397
21,P01,continuous,pre,0,right,palm,300,True,2.1277928421623074
22,P01,continuous,pre,0,left,back,180,True,5.38866533851251
23,P01,continuous,pre,0,left,palm,300,True,5.843898849590914
24,P01,continuous,pre,1,left,back,0,True,1.9843647953966865
25,P01,continuous,pre,1,left,back,60,True,6.0987969648849685
26,P01,continuous,pre,1,left,back,240,True,8.708038658616715
27,P01,continuous,pre,1,right,palm,120,True,1.7545137278211769
28,P01,continuous,pre,1,left,palm,180,True,2.1272715154555044
29,P01,continuous,pre,1,right,palm,0,True,3.556113484512025
30,P01,continuous,pre,1,right,back,60,True,1.094031862601696
31,P01,continuous,pre,1,right,back,240,True,6.044909939948411
32,P01,continuous,pre,1,left,back,300,True,1.176291930692969
33,P01,continuous,pre,1,left,palm,60,True,2.380434045662696
34,P01,continuous,pre,1,right,palm,240,True,1.0464762183473795
35,P01,continuous,pre,1,left,palm,300,True,5.384523836430162
36,P01,continuous,pre,1,left,palm,0,True,1.3828614132798975
37,P01,continuous,pre,1,right,back,180,True,12.19469464848953
38,P01,continuous,pre,1,left,palm,120,True,1.3858085754181957
39,P01,continuous,pre,1,right,palm,300,False,1.2775641440675827
40,P01,continuous,pre,1,right,back,300,True,1.97402636204788
41,P01,continuous,pre,1,left,back,120,True,8.401933696899505
42,P01,continuous,pre,1,right,back,120,True,1.012699916922429
43,P01,continuous,pre,1,right,palm,180,True,1.2788829742203234
44,P01,continuous,pre,1,right,back,0,True,6.8547111118386965
45,P01,continuous,pre,1,left,palm,240,True,12.033300557290204
46,P01,continuous,pre,1,left,back,180,True,11.678465146760573
47,P01,continuous,pre,1,right,palm,60,True,1.0106352946168045
48,P01,continuous,pre,2,left,palm,300,True,1.2615677263165708
49,P01,continuous,pre,2,right,palm,300,True,1.7741747543768724
50,P01,continuous,pre,2,right,palm,120,True,3.0023346702946583
51,P01,continuous,pre,2,left,back,180,True,1.7307767001766479
52,P01,continuous,pre,2,left,palm,0,True,1.8641957338550128
53,P01,continuous,pre,2,left,back,0,True,0.9522459375002654
54,P01,continuous,pre,2,left,back,300,True,0.8363359734212281
55,P01,continuous,pre,2,right,palm,0,True,1.558749612646352
56,P01,continuous,pre,2,right,back,120,True,13.643064343821607
57,P01,continuous,pre,2,right,palm,60,True,1.6373546481045196
58,P01,continuous,pre,2,right,back,240,True,1.094245602718729
59,P01,continuous,pre,2,right,back,300,True,0.7497153004587744
60,P01,continuous,pre,2,left,back,120,False,0.9630501557694515
61,P01,continuous,pre,2,left,palm,120,True,1.487943410196749
62,P01,continuous,pre,2,left,palm,240,True,17.33475686294696
63,P01,continuous,pre,2,left,back,240,True,2.2904031069701887
64,P01,continuous,pre,2,left,palm,180,True,1.6964844347021426
65,P01,continuous,pre,2,right,back,0,True,0.8712008938746294
66,P01,continuous,pre,2,left,back,60,True,0.8797727153432788
67,P01,continuous,pre,2,right,back,60,True,0.7353882007009815
68,P01,continuous,pre,2,right,palm,180,False,6.797212721598044
69,P01,continuous,pre,2,right,back,180,True,3.5300130580653786
70,P01,continuous,pre,2,left,palm,60,True,1.5162988331940142
71,P01,continuous,pre,2,right,palm,240,True,1.1228182132690563
