,day,block,trial,C4,C3
0,Day1,0,0,549.7907217599578,1128.7257922041174
1,Day1,0,0,3400.413036159401,3697.792009564175
2,Day1,0,0,1423.1604891416828,1087.1130066052997
3,Day1,0,0,834.6592623735326,915.019047415522
4,Day1,0,0,1595.4456858018225,1144.7820851809768
5,Day1,0,0,2724.4457529443985,1907.2790085183685
6,Day1,0,0,1151.35903103923,2810.335362199394
7,Day1,0,0,824.9026485004965,3173.085646160889
8,Day1,0,0,932.4300502055445,2853.714246609278
9,Day1,0,0,1345.432805797068,3143.675784574534
0,Day1,0,1,1792.4038819681855,2300.1386072138307
1,Day1,0,1,5122.891962313923,2772.1941878230896
2,Day1,0,1,1497.3476799187365,1428.862481803832
3,Day1,0,1,1652.0312897621927,2144.903275374549
4,Day1,0,1,899.5793882835072,1433.5717765558213
5,Day1,0,1,1238.2406814544133,1649.5073270885812
6,Day1,0,1,1253.3545591010154,1772.5303752303964
7,Day1,0,1,2346.299555888961,2388.075200755838
8,Day1,0,1,1480.8244426295812,559.3193585692826
9,Day1,0,1,774.2213267136573,870.0721921073393
0,Day1,0,2,1936.0443635281345,2325.711239962944
1,Day1,0,2,1497.1000832839056,1266.3703301399346
2,Day1,0,2,487.7777141558741,1322.3328329456444
3,Day1,0,2,1175.1282611730935,2481.9817410012993
4,Day1,0,2,2711.656384775349,1206.0554723276198
5,Day1,0,2,1554.1486998175487,1182.6801541512255
6,Day1,0,2,2474.291845441291,1851.9063737157073
7,Day1,0,2,848.6424848121949,823.0313102656462
8,Day1,0,2,1201.3641332523641,869.0819872864435
9,Day1,0,2,1859.3355084213536,2291.723641660365
0,Day1,0,3,,
1,Day1,0,3,554.754725347094,1643.8166859437256
2,Day1,0,3,998.2601521461121,1162.3331843630742
3,Day1,0,3,2931.7005935570937,2298.589788218484
4,Day1,0,3,709.0635926549202,1810.0611793467624
5,Day1,0,3,,
6,Day1,0,3,1149.630797632872,283.0872363383198
7,Day1,0,3,831.8708242858977,495.3036770195697
8,Day1,0,3,1099.7877423823943,842.0610889636291
9,Day1,0,3,,
0,Day1,0,4,1615.6725502358615,1566.447739555257
1,Day1,0,4,1396.7016624977246,2723.564283411058
2,Day1,0,4,1965.8472110449845,1499.6385510985142
3,Day1,0,4,7696.619057681567,1329.0234890383474
4,Day1,0,4,624.0240866543559,464.37747518836477
5,Day1,0,4,1094.8722791689293,902.6589498465833
6,Day1,0,4,1061.0798928136408,1428.3129359229465
7,Day1,0,4,876.4151946842345,1832.532911482173
8,Day1,0,4,649.9523266845185,1253.5651772927115
9,Day1,0,4,1305.1500735729699,1474.5487118793674
0,Day1,0,5,1506.2834579800863,1312.7822717859608
1,Day1,0,5,1150.2474299266207,1466.5770655399365
2,Day1,0,5,1074.8751902529527,1914.4468250500686
3,Day1,0,5,2106.684524845696,1704.3166317849825
4,Day1,0,5,787.0878317863013,1119.8995983116902
5,Day1,0,5,2852.123140543278,1719.2766059937967
6,Day1,0,5,5349.175314581566,1251.5228857246664
7,Day1,0,5,2693.6387923719963,855.9861761917223
8,Day1,0,5,3020.618911774856,962.734106942525
9,Day1,0,5,1471.8892690761802,1417.8172385431626
0,Day1,0,6,2058.800929748073,1256.6574845178047
1,Day1,0,6,1914.8855171189327,880.6330141242047
2,Day1,0,6,1822.7938625633678,1667.0124092424073
3,Day1,0,6,1602.0210212113668,419.77958584605085
4,Day1,0,6,578.7268930828534,1081.7657226772965
5,Day1,0,6,2896.4454413909557,2834.785555305183
6,Day1,0,6,1809.9733524731519,1577.9329930083438
7,Day1,0,6,1744.6136129547103,1898.5933987892108
8,Day1,0,6,1583.9601371865708,1577.932756720651
9,Day1,0,6,2150.5725070838407,954.9046018906064
0,Day1,0,7,2193.2446858570897,1100.204492881505
1,Day1,0,7,2234.403595514833,818.4260740786934
2,Day1,0,7,563.7295430528537,1460.3423373654825
3,Day1,0,7,1814.6674431257334,1005.4444015602213
4,Day1,0,7,1369.7179533646308,1171.3054942434655
5,Day1,0,7,969.4593467806433,393.2119268267456
6,Day1,0,7,865.5060307351475,1076.3288530353343
7,Day1,0,7,3004.8183791746337,969.9156318573314
8,Day1,0,7,1290.3365063465815,1455.8735699930796
9,Day1,0,7,2620.9826669067497,1777.9245990155762
0,Day1,0,8,2045.7266722687714,1323.658085232191
1,Day1,0,8,1701.323972162366,3151.320281018256
2,Day1,0,8,2359.1430229900393,1483.8702564717578
3,Day1,0,8,3668.135197128329,1965.6640163235706
4,Day1,0,8,379.4541268196118,646.840643660791
5,Day1,0,8,2265.242297245003,2937.5272772551207
6,Day1,0,8,1342.436115164009,2029.0184826487546
7,Day1,0,8,641.7990809990447,778.2206082680856
8,Day1,0,8,1098.4953125230807,2078.4334826943727
9,Day1,0,8,2577.3692780634346,1964.811229275961
0,Day1,0,9,2923.8703636388427,2567.3370616872885
1,Day1,0,9,3094.231523931416,1577.3841665057125
2,Day1,0,9,2578.5114315025,1515.5228457812725
3,Day1,0,9,1561.5137595898932,1451.7794821723746
4,Day1,0,9,1808.2057176716544,3108.0861118298326
5,Day1,0,9,1023.2880921867194,991.390069937945
6,Day1,0,9,1368.5535090069184,634.074282085596
7,Day1,0,9,834.4878232794223,1048.342924479299
8,Day1,0,9,877.6421836094946,856.0036171667476
9,Day1,0,9,1810.5855896094424,1706.1024692306366
0,Day1,1,0,983.5988659058884,1250.2954947709595
1,Day1,1,0,3719.2612726247735,3249.408287573491
2,Day1,1,0,1615.732142131471,750.8797688642586
3,Day1,1,0,2067.2759512666094,3068.0063965413324
4,Day1,1,0,987.957542204821,1001.9150031398362
5,Day1,1,0,1512.6720976432678,2598.999291606059
6,Day1,1,0,2628.637060661602,2558.244785397205
